2026-07-14 07:58:55 | INFO     | root | Logging initialized -> console + logs/app-2026-07-14.log
            "file": "C:\\Users\\tmi\\Desktop\\sumer_2026\\Ai\\ecom\\ecom\\vendor\\laravel\\framework\\src\\Illuminate\\Http\\Middleware\\TrustProxies.php",
            "line": 58,
            "function": "Illuminate\\Pipeline\\{closure}",
            "class": "Illuminate\\Pipeline\\Pipeline",
            "type": "->"
        },
        {
            "file": "C:\\Users\\tmi\\Desktop\\sumer_2026\\Ai\\ecom\\ecom\\vendor\\laravel\\framework\\src\\Illuminate\\Pipeline\\Pipeline.php",
            "line": 219,
            "function": "handle",
            "class": "Illuminate\\Http\\Middleware\\TrustProxies",
            "type": "->"
        },
        {
            "file": "C:\\Users\\tmi\\Desktop\\sumer_2026\\Ai\\ecom\\ecom\\vendor\\laravel\\framework\\src\\Illuminate\\Foundation\\Http\\Middleware\\InvokeDeferredCallbacks.php",
            "line": 22,
            "function": "Illuminate\\Pipeline\\{closure}",
            "class": "Illuminate\\Pipeline\\Pipeline",
            "type": "->"
        },
        {
            "file": "C:\\Users\\tmi\\Desktop\\sumer_2026\\Ai\\ecom\\ecom\\vendor\\laravel\\framework\\src\\Illuminate\\Pipeline\\Pipeline.php",
            "line": 219,
            "function": "handle",
            "class": "Illuminate\\Foundation\\Http\\Middleware\\InvokeDeferredCallbacks",
            "type": "->"
        },
        {
            "file": "C:\\Users\\tmi\\Desktop\\sumer_2026\\Ai\\ecom\\ecom\\vendor\\laravel\\framework\\src\\Illuminate\\Http\\Middleware\\ValidatePathEncoding.php",
            "line": 26,
            "function": "Illuminate\\Pipeline\\{closure}",
            "class": "Illuminate\\Pipeline\\Pipeline",
            "type": "->"
        },
        {
            "file": "C:\\Users\\tmi\\Desktop\\sumer_2026\\Ai\\ecom\\ecom\\vendor\\laravel\\framework\\src\\Illuminate\\Pipeline\\Pipeline.php",
            "line": 219,
            "function": "handle",
            "class": "Illuminate\\Http\\Middleware\\ValidatePathEncoding",
            "type": "->"
        },
        {
            "file": "C:\\Users\\tmi\\Desktop\\sumer_2026\\Ai\\ecom\\ecom\\vendor\\laravel\\framework\\src\\Illuminate\\Pipeline\\Pipeline.php",
            "line": 137,
            "function": "Illuminate\\Pipeline\\{closure}",
            "class": "Illuminate\\Pipeline\\Pipeline",
            "type": "->"
        },
        {
            "file": "C:\\Users\\tmi\\Desktop\\sumer_2026\\Ai\\ecom\\ecom\\vendor\\laravel\\framework\\src\\Illuminate\\Foundation\\Http\\Kernel.php",
            "line": 175,
            "function": "then",
            "class": "Illuminate\\Pipeline\\Pipeline",
            "type": "->"
        },
        {
            "file": "C:\\Users\\tmi\\Desktop\\sumer_2026\\Ai\\ecom\\ecom\\vendor\\laravel\\framework\\src\\Illuminate\\Foundation\\Http\\Kernel.php",
            "line": 144,
            "function": "sendRequestThroughRouter",
            "class": "Illuminate\\Foundation\\Http\\Kernel",
            "type": "->"
        },
        {
            "file": "C:\\Users\\tmi\\Desktop\\sumer_2026\\Ai\\ecom\\ecom\\vendor\\laravel\\framework\\src\\Illuminate\\Foundation\\Application.php",
            "line": 1220,
            "function": "handle",
            "class": "Illuminate\\Foundation\\Http\\Kernel",
            "type": "->"
        },
        {
            "file": "C:\\Users\\tmi\\Desktop\\sumer_2026\\Ai\\ecom\\ecom\\public\\index.php",
            "line": 20,
            "function": "handleRequest",
            "class": "Illuminate\\Foundation\\Application",
            "type": "->"
        },
        {
            "file": "C:\\Users\\tmi\\Desktop\\sumer_2026\\Ai\\ecom\\ecom\\vendor\\laravel\\framework\\src\\Illuminate\\Foundation\\resources\\server.php",
            "line": 23,
            "function": "require_once"
        }
    ]
}
2026-07-14 08:20:07 | INFO     | app.providers.OllamaLLMProvider | Generating response using model 'mistral'
2026-07-14 08:20:07 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-07-14 08:20:07 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-07-14 08:20:07 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-07-14 08:20:07 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-07-14 08:20:07 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-07-14 08:20:14 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Date', b'Tue, 14 Jul 2026 07:20:14 GMT'), (b'Transfer-Encoding', b'chunked')])
2026-07-14 08:20:14 | INFO     | httpx | HTTP Request: POST http://localhost:11434/api/generate "HTTP/1.1 200 OK"
2026-07-14 08:20:14 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-07-14 08:20:14 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-07-14 08:20:14 | DEBUG    | httpcore.http11 | response_closed.started
2026-07-14 08:20:14 | DEBUG    | httpcore.http11 | response_closed.complete
2026-07-14 08:20:14 | INFO     | app.services.chat_service | Chat completed in 24.20 seconds (tool_used=True)
2026-07-14 08:20:14 | INFO     | app.http | <<< POST /chat -> 200 (24490.48ms)
2026-07-14 08:26:49 | INFO     | root | Logging initialized -> console + logs/app-2026-07-14.log
2026-07-14 08:26:49 | INFO     | app | AI Ecommerce service started
2026-07-14 08:26:49 | DEBUG    | asyncio | Using proactor: IocpProactor
2026-07-14 08:26:54 | INFO     | app.http | >>> POST /chat from 127.0.0.1
2026-07-14 08:26:54 | INFO     | app.services.embedding | Embedding service initialized with provider: OllamaEmbeddingProvider
2026-07-14 08:26:54 | DEBUG    | chromadb.config | Starting component System
2026-07-14 08:26:54 | DEBUG    | chromadb.config | Starting component Posthog
2026-07-14 08:26:54 | INFO     | app.services.chat_service | Processing chat request
2026-07-14 08:26:54 | INFO     | app.services.RetrievalService | Searching collection 'ecom_documents' for: i need to see my order status
2026-07-14 08:26:54 | DEBUG    | app.services.embedding | Embedding single text (29 chars)
2026-07-14 08:26:54 | DEBUG    | app.providers.ollama | Requesting embedding from Ollama (model=nomic-embed-text)
2026-07-14 08:26:54 | DEBUG    | httpcore.connection | connect_tcp.started host='localhost' port=11434 local_address=None timeout=30.0 socket_options=None
2026-07-14 08:26:55 | DEBUG    | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000019861E2F230>
2026-07-14 08:26:55 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-07-14 08:26:55 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-07-14 08:26:55 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-07-14 08:26:55 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-07-14 08:26:55 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-07-14 08:26:56 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Date', b'Tue, 14 Jul 2026 07:26:56 GMT'), (b'Transfer-Encoding', b'chunked')])
2026-07-14 08:26:56 | INFO     | httpx | HTTP Request: POST http://localhost:11434/api/embeddings "HTTP/1.1 200 OK"
2026-07-14 08:26:56 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-07-14 08:26:56 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-07-14 08:26:56 | DEBUG    | httpcore.http11 | response_closed.started
2026-07-14 08:26:56 | DEBUG    | httpcore.http11 | response_closed.complete
2026-07-14 08:26:56 | DEBUG    | app.providers.ollama | Embedding received: 768 dimensions
2026-07-14 08:26:56 | DEBUG    | httpcore.connection | close.started
2026-07-14 08:26:56 | DEBUG    | httpcore.connection | close.complete
2026-07-14 08:26:56 | INFO     | app.services.RetrievalService | Retrieved 5 chunks
2026-07-14 08:26:56 | INFO     | app.providers.OllamaLLMProvider | Generating response using model 'mistral'
2026-07-14 08:26:56 | DEBUG    | httpcore.connection | connect_tcp.started host='localhost' port=11434 local_address=None timeout=120.0 socket_options=None
2026-07-14 08:26:57 | DEBUG    | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000019861DF3ED0>
2026-07-14 08:26:57 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-07-14 08:26:57 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-07-14 08:26:57 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-07-14 08:26:57 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-07-14 08:26:57 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-07-14 08:27:21 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Date', b'Tue, 14 Jul 2026 07:27:21 GMT'), (b'Transfer-Encoding', b'chunked')])
2026-07-14 08:27:21 | INFO     | httpx | HTTP Request: POST http://localhost:11434/api/generate "HTTP/1.1 200 OK"
2026-07-14 08:27:21 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-07-14 08:27:21 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-07-14 08:27:21 | DEBUG    | httpcore.http11 | response_closed.started
2026-07-14 08:27:21 | DEBUG    | httpcore.http11 | response_closed.complete
2026-07-14 08:27:21 | ERROR    | app.services.chat_service | Failed to parse TOOL_CALL from:  TOOL_CALL:get_order_status|6|<order_id> - invalid literal for int() with base 10: '<order_id>'
2026-07-14 08:27:21 | INFO     | app.services.chat_service | Chat completed in 26.43 seconds (tool_used=False)
2026-07-14 08:27:21 | INFO     | app.http | <<< POST /chat -> 200 (26837.77ms)
2026-07-14 08:27:38 | INFO     | app.http | >>> POST /chat from 127.0.0.1
2026-07-14 08:27:38 | INFO     | app.services.embedding | Embedding service initialized with provider: OllamaEmbeddingProvider
2026-07-14 08:27:38 | INFO     | app.services.chat_service | Processing chat request
2026-07-14 08:27:38 | INFO     | app.services.RetrievalService | Searching collection 'ecom_documents' for: i need to see my order status with id 4
2026-07-14 08:27:38 | DEBUG    | app.services.embedding | Embedding single text (39 chars)
2026-07-14 08:27:38 | DEBUG    | app.providers.ollama | Requesting embedding from Ollama (model=nomic-embed-text)
2026-07-14 08:27:38 | DEBUG    | httpcore.connection | connect_tcp.started host='localhost' port=11434 local_address=None timeout=30.0 socket_options=None
2026-07-14 08:27:38 | DEBUG    | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000019861E7F4D0>
2026-07-14 08:27:38 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-07-14 08:27:38 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-07-14 08:27:38 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-07-14 08:27:38 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-07-14 08:27:38 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-07-14 08:27:38 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Date', b'Tue, 14 Jul 2026 07:27:38 GMT'), (b'Transfer-Encoding', b'chunked')])
2026-07-14 08:27:38 | INFO     | httpx | HTTP Request: POST http://localhost:11434/api/embeddings "HTTP/1.1 200 OK"
2026-07-14 08:27:38 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-07-14 08:27:38 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-07-14 08:27:38 | DEBUG    | httpcore.http11 | response_closed.started
2026-07-14 08:27:38 | DEBUG    | httpcore.http11 | response_closed.complete
2026-07-14 08:27:38 | DEBUG    | app.providers.ollama | Embedding received: 768 dimensions
2026-07-14 08:27:38 | DEBUG    | httpcore.connection | close.started
2026-07-14 08:27:38 | DEBUG    | httpcore.connection | close.complete
2026-07-14 08:27:38 | INFO     | app.services.RetrievalService | Retrieved 5 chunks
2026-07-14 08:27:38 | INFO     | app.providers.OllamaLLMProvider | Generating response using model 'mistral'
2026-07-14 08:27:38 | DEBUG    | httpcore.connection | connect_tcp.started host='localhost' port=11434 local_address=None timeout=120.0 socket_options=None
2026-07-14 08:27:39 | DEBUG    | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000019861E42650>
2026-07-14 08:27:39 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-07-14 08:27:39 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-07-14 08:27:39 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-07-14 08:27:39 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-07-14 08:27:39 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-07-14 08:27:48 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Date', b'Tue, 14 Jul 2026 07:27:48 GMT'), (b'Transfer-Encoding', b'chunked')])
2026-07-14 08:27:48 | INFO     | httpx | HTTP Request: POST http://localhost:11434/api/generate "HTTP/1.1 200 OK"
2026-07-14 08:27:48 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-07-14 08:27:48 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-07-14 08:27:48 | DEBUG    | httpcore.http11 | response_closed.started
2026-07-14 08:27:48 | DEBUG    | httpcore.http11 | response_closed.complete
2026-07-14 08:27:48 | INFO     | app.services.chat_service | Tool detected: get_order_status(customer=6, order=4)
2026-07-14 08:27:48 | INFO     | app.services.tool_executor | Calling Laravel: get_order_status(customer=6, order=4)
2026-07-14 08:27:48 | DEBUG    | httpcore.connection | connect_tcp.started host='127.0.0.1' port=8000 local_address=None timeout=30.0 socket_options=None
2026-07-14 08:27:48 | DEBUG    | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x00000198623C08A0>
2026-07-14 08:27:48 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-07-14 08:27:48 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-07-14 08:27:48 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-07-14 08:27:48 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-07-14 08:27:48 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-07-14 08:28:18 | DEBUG    | httpcore.http11 | receive_response_headers.failed exception=ReadTimeout(TimeoutError())
2026-07-14 08:28:18 | DEBUG    | httpcore.http11 | response_closed.started
2026-07-14 08:28:18 | DEBUG    | httpcore.http11 | response_closed.complete
2026-07-14 08:28:18 | ERROR    | app.http | <<< POST /chat -> 500 (40943.61ms) ERROR: 
2026-07-14 08:28:44 | INFO     | app.http | >>> POST /chat from 127.0.0.1
2026-07-14 08:28:44 | INFO     | app.services.embedding | Embedding service initialized with provider: OllamaEmbeddingProvider
2026-07-14 08:28:44 | INFO     | app.services.chat_service | Processing chat request
2026-07-14 08:28:44 | INFO     | app.services.RetrievalService | Searching collection 'ecom_documents' for: i need to see my order status with id 4
2026-07-14 08:28:44 | DEBUG    | app.services.embedding | Embedding single text (39 chars)
2026-07-14 08:28:44 | DEBUG    | app.providers.ollama | Requesting embedding from Ollama (model=nomic-embed-text)
2026-07-14 08:28:44 | DEBUG    | httpcore.connection | connect_tcp.started host='localhost' port=11434 local_address=None timeout=30.0 socket_options=None
2026-07-14 08:28:44 | DEBUG    | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000019861A216D0>
2026-07-14 08:28:44 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-07-14 08:28:44 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-07-14 08:28:44 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-07-14 08:28:44 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-07-14 08:28:44 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-07-14 08:28:45 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Date', b'Tue, 14 Jul 2026 07:28:45 GMT'), (b'Transfer-Encoding', b'chunked')])
2026-07-14 08:28:45 | INFO     | httpx | HTTP Request: POST http://localhost:11434/api/embeddings "HTTP/1.1 200 OK"
2026-07-14 08:28:45 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-07-14 08:28:45 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-07-14 08:28:45 | DEBUG    | httpcore.http11 | response_closed.started
2026-07-14 08:28:45 | DEBUG    | httpcore.http11 | response_closed.complete
2026-07-14 08:28:45 | DEBUG    | app.providers.ollama | Embedding received: 768 dimensions
2026-07-14 08:28:45 | DEBUG    | httpcore.connection | close.started
2026-07-14 08:28:45 | DEBUG    | httpcore.connection | close.complete
2026-07-14 08:28:45 | INFO     | app.services.RetrievalService | Retrieved 5 chunks
2026-07-14 08:28:45 | INFO     | app.providers.OllamaLLMProvider | Generating response using model 'mistral'
2026-07-14 08:28:45 | DEBUG    | httpcore.connection | connect_tcp.started host='localhost' port=11434 local_address=None timeout=120.0 socket_options=None
2026-07-14 08:28:45 | DEBUG    | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000019861E46AD0>
2026-07-14 08:28:45 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-07-14 08:28:45 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-07-14 08:28:45 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-07-14 08:28:45 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-07-14 08:28:45 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-07-14 08:28:47 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Date', b'Tue, 14 Jul 2026 07:28:47 GMT'), (b'Transfer-Encoding', b'chunked')])
2026-07-14 08:28:47 | INFO     | httpx | HTTP Request: POST http://localhost:11434/api/generate "HTTP/1.1 200 OK"
2026-07-14 08:28:47 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-07-14 08:28:47 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-07-14 08:28:47 | DEBUG    | httpcore.http11 | response_closed.started
2026-07-14 08:28:47 | DEBUG    | httpcore.http11 | response_closed.complete
2026-07-14 08:28:47 | INFO     | app.services.chat_service | Tool detected: get_order_status(customer=6, order=4)
2026-07-14 08:28:47 | INFO     | app.services.tool_executor | Calling Laravel: get_order_status(customer=6, order=4)
2026-07-14 08:28:47 | DEBUG    | httpcore.connection | connect_tcp.started host='127.0.0.1' port=8000 local_address=None timeout=30.0 socket_options=None
2026-07-14 08:28:47 | DEBUG    | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000019861E45370>
2026-07-14 08:28:47 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-07-14 08:28:47 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-07-14 08:28:47 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-07-14 08:28:47 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-07-14 08:28:47 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-07-14 08:29:17 | DEBUG    | httpcore.http11 | receive_response_headers.failed exception=ReadTimeout(TimeoutError())
2026-07-14 08:29:17 | DEBUG    | httpcore.http11 | response_closed.started
2026-07-14 08:29:17 | DEBUG    | httpcore.http11 | response_closed.complete
2026-07-14 08:29:17 | ERROR    | app.http | <<< POST /chat -> 500 (33066.43ms) ERROR: 
2026-07-14 08:46:01 | INFO     | app.http | >>> GET / from 127.0.0.1
2026-07-14 08:46:01 | WARNING  | app.http | <<< GET / -> 404 (1.21ms)
2026-07-14 08:46:01 | INFO     | app.http | >>> GET /favicon.ico from 127.0.0.1
2026-07-14 08:46:01 | WARNING  | app.http | <<< GET /favicon.ico -> 404 (0.5ms)
